,feats_hillshade_Cp1,feats_hillshade_Cp2,feats_hillshade_Cp3,class,clusters,Cp_Product,reordered_cluster,geometry,x,y
1665,1.4668398,-4.822774,-2.7113276,0,0,2596018.8,0,POINT (15903941 -4756442),15903941.0,-4756442.0
1666,2.8519955,-6.548109,-2.9950676,1,3,547465400.0,4,POINT (15903941 -4755842),15903941.0,-4755842.0
1667,3.2023673,-7.4044876,-4.4964232,1,1,13777382000.0,9,POINT (15903941 -4755242),15903941.0,-4755242.0
1668,3.561926,-7.124628,-4.480325,1,1,19001295000.0,9,POINT (15903941 -4754642),15903941.0,-4754642.0
1669,2.4829626,-7.0654507,-4.8192463,1,1,4319621000.0,9,POINT (15903941 -4754042),15903941.0,-4754042.0
1670,3.2297788,-6.5328526,-4.236475,1,1,5706916400.0,9,POINT (15903941 -4753442),15903941.0,-4753442.0
1671,3.2516341,-5.3498545,-4.6707945,1,2,3541375000.0,8,POINT (15903941 -4752842),15903941.0,-4752842.0
1672,3.0137348,-7.1011114,-4.813464,1,1,11599668000.0,9,POINT (15903941 -4752242),15903941.0,-4752242.0
1673,2.8927708,-7.165044,-4.7631955,1,1,9378999000.0,9,POINT (15903941 -4751642),15903941.0,-4751642.0
1674,2.3869667,-4.358692,-2.269143,0,0,7333682.5,0,POINT (15903941 -4751042),15903941.0,-4751042.0
1675,2.117405,-4.053238,-3.9559937,0,0,45113652.0,0,POINT (15903941 -4750442),15903941.0,-4750442.0
1676,1.2590966,-5.2297206,-3.592063,0,9,7402993.0,1,POINT (15903941 -4749842),15903941.0,-4749842.0
1677,2.8940668,-4.915699,-2.023089,0,3,19748954.0,4,POINT (15903941 -4749242),15903941.0,-4749242.0
1678,2.2827024,-4.3013773,-3.325655,0,0,37125320.0,0,POINT (15903941 -4748642),15903941.0,-4748642.0
1679,1.9190826,-6.6883273,-4.2065916,0,7,458889020.0,7,POINT (15903941 -4748042),15903941.0,-4748042.0
1680,2.4380164,-3.8217235,-3.808466,0,0,56263910.0,0,POINT (15903941 -4747442),15903941.0,-4747442.0
1681,1.4148898,-4.0373445,-3.1696749,0,0,1946102.8,0,POINT (15903941 -4746842),15903941.0,-4746842.0
1682,2.9174929,-4.533319,-2.9876347,0,0,96331384.0,0,POINT (15903941 -4746242),15903941.0,-4746242.0
1683,2.516756,-4.0440526,-2.7700987,0,0,17814176.0,0,POINT (15903941 -4745642),15903941.0,-4745642.0
1684,2.1299572,-5.7627964,-4.2167315,0,1,371450140.0,9,POINT (15903941 -4745042),15903941.0,-4745042.0
1685,3.1664228,-4.625557,-4.4961147,0,2,1238373200.0,8,POINT (15903941 -4744442),15903941.0,-4744442.0
1686,3.274128,-5.039343,-2.8276062,0,3,221025400.0,4,POINT (15903941 -4743842),15903941.0,-4743842.0
1687,3.1478481,-5.5922847,-2.6713705,0,3,229977780.0,4,POINT (15903941 -4743242),15903941.0,-4743242.0
1688,3.5174556,-6.33237,-3.8114557,0,3,4409903000.0,4,POINT (15903941 -4742642),15903941.0,-4742642.0
1689,2.1259503,-4.780554,-4.049818,0,2,118122980.0,8,POINT (15903941 -4742042),15903941.0,-4742042.0
1690,2.3862963,-5.327427,-3.7935762,0,2,260887570.0,8,POINT (15903941 -4741442),15903941.0,-4741442.0
1691,2.511858,-5.425178,-2.2314487,0,3,26000386.0,4,POINT (15903941 -4740842),15903941.0,-4740842.0
1692,2.9314227,-4.664464,-2.468645,0,0,43822210.0,0,POINT (15903941 -4740242),15903941.0,-4740242.0
1693,1.8796215,-3.6939564,-2.8982615,0,0,3299884.5,0,POINT (15903941 -4739642),15903941.0,-4739642.0
1694,1.6323433,-5.7629824,-4.2389755,0,5,100832010.0,2,POINT (15903941 -4739042),15903941.0,-4739042.0
1695,1.8068871,-5.8891788,-4.0077915,0,1,141076430.0,9,POINT (15903941 -4738442),15903941.0,-4738442.0
1696,2.374774,-5.5889893,-3.7791872,0,2,317519070.0,8,POINT (15903941 -4737842),15903941.0,-4737842.0
1697,2.9341345,-4.459053,-2.1566973,0,3,17887896.0,4,POINT (15903941 -4737242),15903941.0,-4737242.0
1698,2.6811323,-7.1230183,-4.0079384,0,1,2627341800.0,9,POINT (15903941 -4736642),15903941.0,-4736642.0
1699,3.0584755,-6.230506,-3.3581963,0,3,1073178430.0,4,POINT (15903941 -4736042),15903941.0,-4736042.0
1700,3.092062,-6.1111298,-5.117777,0,2,8457759000.0,8,POINT (15903941 -4735442),15903941.0,-4735442.0
1701,2.1992865,-5.9531584,-4.20179,0,2,503869300.0,8,POINT (15903941 -4734842),15903941.0,-4734842.0
1702,1.8497639,-6.462424,-3.565443,0,4,140645630.0,5,POINT (15903941 -4734242),15903941.0,-4734242.0
1703,3.0287838,-7.344858,-4.706951,0,1,12588004000.0,9,POINT (15903941 -4733642),15903941.0,-4733642.0
1704,2.5933352,-4.0755663,-2.1831818,0,0,6541576.5,0,POINT (15903941 -4733042),15903941.0,-4733042.0
1705,2.829949,-6.6668463,-3.068965,0,3,650810940.0,4,POINT (15903941 -4732442),15903941.0,-4732442.0
1706,2.0473294,-5.065116,-2.2095032,0,0,6314786.0,0,POINT (15903941 -4731842),15903941.0,-4731842.0
1707,3.0559187,-7.3276405,-4.6378937,2,1,12081854000.0,9,POINT (15903941 -4731242),15903941.0,-4731242.0
1708,1.9377422,-5.3434763,-3.270832,2,2,44554420.0,8,POINT (15903941 -4730642),15903941.0,-4730642.0
1709,2.534574,-3.9377317,-3.4173508,2,0,46153370.0,0,POINT (15903941 -4730042),15903941.0,-4730042.0
1710,3.615384,-5.7135587,-3.5606518,2,6,2152550400.0,6,POINT (15903941 -4729442),15903941.0,-4729442.0
1711,2.0331984,-6.526123,-4.333215,2,1,628385900.0,9,POINT (15903941 -4728842),15903941.0,-4728842.0
1712,3.402876,-4.9511094,-4.3849726,0,2,2200785200.0,8,POINT (15903941 -4728242),15903941.0,-4728242.0
1713,3.2582955,-4.914713,-2.7897034,0,3,177923540.0,4,POINT (15903941 -4727642),15903941.0,-4727642.0
1714,3.4775076,-5.477806,-2.7733307,0,3,411511500.0,4,POINT (15903941 -4727042),15903941.0,-4727042.0
1715,1.9823561,-4.7112174,-4.951363,0,2,211445230.0,8,POINT (15903941 -4726442),15903941.0,-4726442.0
1716,2.7917638,-4.12791,-2.5573535,0,0,22233012.0,0,POINT (15903941 -4725842),15903941.0,-4725842.0
1717,3.6435785,-5.6215367,-3.32685,0,3,1469203300.0,4,POINT (15903941 -4725242),15903941.0,-4725242.0
1718,3.3147583,-7.3060856,-4.450342,0,1,14542864000.0,9,POINT (15903941 -4724642),15903941.0,-4724642.0
1719,3.069213,-7.085537,-3.8900204,0,1,4332695000.0,9,POINT (15903941 -4724042),15903941.0,-4724042.0
1720,2.8023663,-5.675758,-2.5911756,0,3,118912600.0,4,POINT (15903941 -4723442),15903941.0,-4723442.0
1721,2.7025375,-5.909279,-3.4901924,0,3,537994600.0,4,POINT (15903941 -4722842),15903941.0,-4722842.0
1722,2.5851936,-6.346237,-2.8686624,0,3,230910750.0,4,POINT (15903941 -4722242),15903941.0,-4722242.0
1723,2.8769894,-7.1117163,-4.7549562,0,1,8715575000.0,9,POINT (15903941 -4721642),15903941.0,-4721642.0
1724,3.2980852,-6.939556,-3.6538649,0,1,4090064600.0,9,POINT (15903941 -4721042),15903941.0,-4721042.0
1725,2.4690351,-4.8218813,-3.9791594,0,0,238602850.0,0,POINT (15903941 -4720442),15903941.0,-4720442.0
1726,2.4069405,-5.760254,-3.9498596,0,2,492541860.0,8,POINT (15903941 -4719842),15903941.0,-4719842.0
1727,2.2751832,-5.22725,-3.0476542,0,3,62557124.0,4,POINT (15903941 -4719242),15903941.0,-4719242.0
1728,1.9157467,-4.585203,-3.086997,0,0,14661027.0,0,POINT (15903941 -4718642),15903941.0,-4718642.0
1729,2.3019266,-4.26379,-4.259847,0,2,127763400.0,8,POINT (15903941 -4718042),15903941.0,-4718042.0
1730,2.6158342,-6.797326,-4.494194,0,1,3258371300.0,9,POINT (15903941 -4717442),15903941.0,-4717442.0
1731,2.7712421,-6.3834076,-3.932355,0,1,1628916400.0,9,POINT (15903941 -4716842),15903941.0,-4716842.0
1732,2.8523846,-6.4722166,-4.3042774,0,1,3168158000.0,9,POINT (15903941 -4716242),15903941.0,-4716242.0
1733,2.708603,-5.9306593,-3.8364325,0,2,888954050.0,8,POINT (15903941 -4715642),15903941.0,-4715642.0
1734,3.2533293,-7.2774277,-4.1357336,0,1,9001033000.0,9,POINT (15903941 -4715042),15903941.0,-4715042.0
1735,2.5003915,-4.707341,-2.1340594,0,3,9998872.0,4,POINT (15903941 -4714442),15903941.0,-4714442.0
1736,2.6759472,-6.6189275,-3.4744291,0,1,882557630.0,9,POINT (15903941 -4713842),15903941.0,-4713842.0
1737,2.7752485,-3.8166857,-2.6039991,0,0,15964144.0,0,POINT (15903941 -4713242),15903941.0,-4713242.0
1738,2.2080903,-6.300003,-3.7433233,0,1,382890560.0,9,POINT (15903941 -4712642),15903941.0,-4712642.0
1739,3.0667953,-7.3012695,-4.638651,0,1,12088553000.0,9,POINT (15903941 -4712042),15903941.0,-4712042.0
1740,2.1651216,-6.190737,-3.9886942,0,1,436794200.0,9,POINT (15903941 -4711442),15903941.0,-4711442.0
1741,1.9180336,-4.5961075,-4.9472065,0,2,157772850.0,8,POINT (15903941 -4710842),15903941.0,-4710842.0
1742,2.0934353,-4.9176636,-2.4252625,0,0,9702541.0,0,POINT (15903941 -4710242),15903941.0,-4710242.0
1743,2.2677708,-4.701076,-2.3249311,0,0,9354760.0,0,POINT (15903941 -4709642),15903941.0,-4709642.0
1744,1.8920603,-4.6086683,-4.88177,0,2,139777940.0,8,POINT (15903941 -4709042),15903941.0,-4709042.0
1745,3.1246142,-5.530526,-4.4086647,0,2,2566549800.0,8,POINT (15903941 -4708442),15903941.0,-4708442.0
1746,2.2965794,-6.1659603,-4.183691,0,4,729808400.0,5,POINT (15903941 -4707842),15903941.0,-4707842.0
1747,1.7576356,-4.15361,-4.2087975,0,0,27388172.0,0,POINT (15903941 -4707242),15903941.0,-4707242.0
1748,2.752657,-6.72736,-3.5373802,0,1,1206125300.0,9,POINT (15903941 -4706642),15903941.0,-4706642.0
1749,3.391636,-6.773015,-3.4969606,0,1,3345108000.0,9,POINT (15903941 -4706042),15903941.0,-4706042.0
1750,1.719595,-3.699905,-2.8259964,0,0,1879064.5,0,POINT (15903941 -4705442),15903941.0,-4705442.0
1751,2.7346816,-5.1262302,-1.8488207,0,3,11694948.0,4,POINT (15903941 -4704842),15903941.0,-4704842.0
1752,2.837491,-5.318049,-3.2903428,0,3,301744860.0,4,POINT (15903941 -4704242),15903941.0,-4704242.0
1753,3.0080395,-6.629033,-3.5388346,0,1,1749724900.0,9,POINT (15903941 -4703642),15903941.0,-4703642.0
1754,2.1305714,-6.0016947,-3.1292672,0,3,102580120.0,4,POINT (15903941 -4703042),15903941.0,-4703042.0
1755,2.2054148,-7.2310114,-4.582779,0,1,2084928400.0,9,POINT (15903941 -4702442),15903941.0,-4702442.0
1756,2.4395657,-6.849723,-4.556732,0,1,2559735600.0,9,POINT (15904541 -4761842),15904541.0,-4761842.0
1757,2.453455,-6.201103,-4.612999,0,1,1702754600.0,9,POINT (15904541 -4761242),15904541.0,-4761242.0
1758,3.402297,-5.331655,-3.8538847,0,2,1669801500.0,8,POINT (15904541 -4760642),15904541.0,-4760642.0
1759,1.7611284,-5.2032204,-3.929894,0,4,60564812.0,5,POINT (15904541 -4760042),15904541.0,-4760042.0
1760,2.7649546,-4.602193,-2.2206306,0,0,18015478.0,0,POINT (15904541 -4759442),15904541.0,-4759442.0
1761,3.5187674,-5.1093445,-3.461483,0,3,933447000.0,4,POINT (15904541 -4758842),15904541.0,-4758842.0
1762,2.7552605,-4.6933823,-3.8099098,0,2,290279580.0,8,POINT (15904541 -4758242),15904541.0,-4758242.0
1763,3.4904504,-4.99916,-4.326903,0,2,2453455600.0,8,POINT (15904541 -4757642),15904541.0,-4757642.0
1764,2.4946613,-4.6109667,-4.921752,0,2,581589440.0,8,POINT (15904541 -4757042),15904541.0,-4757042.0
1765,2.1855354,-4.38183,-2.3122005,0,0,5323465.5,0,POINT (15904541 -4756442),15904541.0,-4756442.0
1766,3.4941196,-6.2221985,-3.371955,1,4,2117468400.0,5,POINT (15904541 -4755842),15904541.0,-4755842.0
1767,2.8503776,-6.3212285,-2.7077847,1,3,276433060.0,4,POINT (15904541 -4755242),15904541.0,-4755242.0
1768,2.435124,-5.654532,-4.3216352,1,2,746155400.0,8,POINT (15904541 -4754642),15904541.0,-4754642.0
1769,3.394579,-7.312086,-4.762351,1,1,23080385000.0,9,POINT (15904541 -4754042),15904541.0,-4754042.0
1770,2.7415752,-6.601777,-4.876903,1,1,5358282000.0,9,POINT (15904541 -4753442),15904541.0,-4753442.0
1771,2.8018484,-6.6666727,-3.0416532,1,3,591994000.0,4,POINT (15904541 -4752842),15904541.0,-4752842.0
1772,2.3153377,-6.586447,-4.804905,1,1,2112280400.0,9,POINT (15904541 -4752242),15904541.0,-4752242.0
1773,2.9225316,-6.055251,-4.8128705,1,2,4482061000.0,8,POINT (15904541 -4751642),15904541.0,-4751642.0
1774,2.4412842,-4.9721527,-3.8179207,0,2,213770880.0,8,POINT (15904541 -4751042),15904541.0,-4751042.0
1775,1.4504328,-3.7068605,-3.4651127,0,0,2244430.5,0,POINT (15904541 -4750442),15904541.0,-4750442.0
1776,2.811501,-4.020508,-3.986308,0,0,185759100.0,0,POINT (15904541 -4749842),15904541.0,-4749842.0
1777,1.4799881,-5.3343587,-3.4218287,0,0,14387772.0,0,POINT (15904541 -4749242),15904541.0,-4749242.0
1778,1.7440243,-3.8611526,-3.85639,0,0,11810062.0,0,POINT (15904541 -4748642),15904541.0,-4748642.0
1779,2.9587574,-6.4684505,-3.8872414,0,1,2279059200.0,9,POINT (15904541 -4748042),15904541.0,-4748042.0
1780,2.1641436,-4.3242426,-3.7661557,0,0,54384110.0,0,POINT (15904541 -4747442),15904541.0,-4747442.0
1781,2.4282875,-4.9948845,-2.5853872,0,0,30321856.0,0,POINT (15904541 -4746842),15904541.0,-4746842.0
1782,2.4320087,-4.1370406,-2.2346368,0,0,5745256.5,0,POINT (15904541 -4746242),15904541.0,-4746242.0
1783,2.7964878,-5.0891,-3.8010654,0,2,463229540.0,8,POINT (15904541 -4745642),15904541.0,-4745642.0
1784,3.0265956,-5.8462954,-3.8473558,0,2,1462135300.0,8,POINT (15904541 -4745042),15904541.0,-4745042.0
1785,2.7752666,-4.9521713,-3.6818738,0,2,331777180.0,8,POINT (15904541 -4744442),15904541.0,-4744442.0
1786,2.297781,-6.4683666,-3.8535347,0,1,616329100.0,9,POINT (15904541 -4743842),15904541.0,-4743842.0
1787,2.0811968,-3.8307343,-3.2160149,0,0,11080673.0,0,POINT (15904541 -4743242),15904541.0,-4743242.0
1788,2.9073792,-4.5887403,-2.2352982,0,3,23585940.0,4,POINT (15904541 -4742642),15904541.0,-4742642.0
1789,2.1714716,-5.8460083,-4.1816998,0,4,421533470.0,5,POINT (15904541 -4742042),15904541.0,-4742042.0
1790,1.9606295,-4.7190547,-2.8237662,0,0,12172963.0,0,POINT (15904541 -4741442),15904541.0,-4741442.0
1791,2.4503994,-4.766117,-2.9330444,0,0,47162960.0,0,POINT (15904541 -4740842),15904541.0,-4740842.0
1792,2.7949538,-5.706685,-2.840661,0,3,190936930.0,4,POINT (15904541 -4740242),15904541.0,-4740242.0
1793,1.8748798,-5.0308743,-3.8966327,0,4,67070530.0,5,POINT (15904541 -4739642),15904541.0,-4739642.0
1794,2.0845246,-5.1768727,-3.3327198,0,3,60168150.0,4,POINT (15904541 -4739042),15904541.0,-4739042.0
1795,1.5176973,-3.891961,-3.2595143,0,0,2645652.2,0,POINT (15904541 -4738442),15904541.0,-4738442.0
1796,1.2166424,-5.4541545,-3.7606144,0,9,9677115.0,1,POINT (15904541 -4737842),15904541.0,-4737842.0
1797,2.8271809,-3.9285045,-2.610447,0,0,20487006.0,0,POINT (15904541 -4737242),15904541.0,-4737242.0
1798,3.489945,-6.4416924,-3.3743978,0,1,2512315000.0,9,POINT (15904541 -4736642),15904541.0,-4736642.0
1799,2.5727615,-6.7308264,-4.832481,0,1,4103839200.0,9,POINT (15904541 -4736042),15904541.0,-4736042.0
1800,3.1452804,-4.256679,-3.5564642,0,2,244761760.0,8,POINT (15904541 -4735442),15904541.0,-4735442.0
1801,2.140915,-6.2409806,-4.403678,0,1,705243300.0,9,POINT (15904541 -4734842),15904541.0,-4734842.0
1802,2.2407436,-4.583479,-4.0699687,0,2,127612220.0,8,POINT (15904541 -4734242),15904541.0,-4734242.0
1803,2.7706203,-4.726899,-1.9000483,0,3,9540915.0,4,POINT (15904541 -4733642),15904541.0,-4733642.0
1804,3.208274,-4.540549,-3.7400131,0,0,480025730.0,0,POINT (15904541 -4733042),15904541.0,-4733042.0
1805,2.5261106,-6.4790573,-3.819847,0,4,955104450.0,5,POINT (15904541 -4732442),15904541.0,-4732442.0
1806,1.8187857,-5.808648,-3.6820154,2,4,89065810.0,5,POINT (15904541 -4731842),15904541.0,-4731842.0
1807,2.8679848,-7.179165,-4.6470222,2,1,8019134000.0,9,POINT (15904541 -4731242),15904541.0,-4731242.0
1808,2.1332526,-5.042794,-4.715172,2,2,335780400.0,8,POINT (15904541 -4730642),15904541.0,-4730642.0
1809,1.759222,-3.8775997,-3.2636757,2,0,5469568.5,0,POINT (15904541 -4730042),15904541.0,-4730042.0
1810,1.2106004,-5.4011364,-3.4588141,2,9,5916514.0,1,POINT (15904541 -4729442),15904541.0,-4729442.0
1811,2.6426353,-6.88571,-4.885172,0,1,5550460400.0,9,POINT (15904541 -4728842),15904541.0,-4728842.0
1812,2.453001,-5.021864,-4.905219,0,2,805574000.0,8,POINT (15904541 -4728242),15904541.0,-4728242.0
1813,2.3891258,-4.154955,-2.5455632,0,0,10302582.0,0,POINT (15904541 -4727642),15904541.0,-4727642.0
1814,2.613443,-4.483369,-3.0419273,0,0,57521690.0,0,POINT (15904541 -4727042),15904541.0,-4727042.0
1815,3.0875964,-5.656248,-4.330085,0,1,2473015300.0,9,POINT (15904541 -4726442),15904541.0,-4726442.0
1816,3.355176,-5.1891613,-2.4452229,0,3,139847470.0,4,POINT (15904541 -4725842),15904541.0,-4725842.0
1817,3.345903,-6.726447,-4.6711884,0,1,12841984000.0,9,POINT (15904541 -4725242),15904541.0,-4725242.0
1818,3.2959375,-7.1533813,-4.661466,0,1,16034834000.0,9,POINT (15904541 -4724642),15904541.0,-4724642.0
1819,3.186983,-7.222966,-4.75774,0,1,15757245000.0,9,POINT (15904541 -4724042),15904541.0,-4724042.0
1820,2.7703848,-6.4997416,-4.420853,0,1,3196768500.0,9,POINT (15904541 -4723442),15904541.0,-4723442.0
1821,2.2627983,-5.371067,-5.0915794,0,2,907391740.0,8,POINT (15904541 -4722842),15904541.0,-4722842.0
1822,3.0407734,-4.659388,-2.432671,0,3,48638652.0,4,POINT (15904541 -4722242),15904541.0,-4722242.0
1823,2.8170266,-7.1831503,-4.7304893,0,1,8036368000.0,9,POINT (15904541 -4721642),15904541.0,-4721642.0
1824,2.714488,-6.5919495,-2.842873,0,3,340640640.0,4,POINT (15904541 -4721042),15904541.0,-4721042.0
1825,2.1523643,-4.1989946,-2.3912787,0,0,4714725.0,0,POINT (15904541 -4720442),15904541.0,-4720442.0
1826,2.583537,-6.4510517,-2.9499607,0,3,287281200.0,4,POINT (15904541 -4719842),15904541.0,-4719842.0
1827,2.747138,-5.1655135,-2.9966316,0,0,139038980.0,0,POINT (15904541 -4719242),15904541.0,-4719242.0
1828,3.3435106,-6.4250603,-3.4629383,0,4,2278365200.0,5,POINT (15904541 -4718642),15904541.0,-4718642.0
1829,2.9380822,-3.8184485,-2.6079211,0,0,21440094.0,0,POINT (15904541 -4718042),15904541.0,-4718042.0
1830,3.186695,-6.7304945,-4.482111,0,1,8210138000.0,9,POINT (15904541 -4717442),15904541.0,-4717442.0
1831,2.4114952,-6.435379,-2.8023062,0,3,155553810.0,4,POINT (15904541 -4716842),15904541.0,-4716842.0
1832,2.7256808,-5.1227283,-4.9977846,0,2,1654890200.0,8,POINT (15904541 -4716242),15904541.0,-4716242.0
1833,2.8837485,-6.920849,-5.091215,0,1,10831558000.0,9,POINT (15904541 -4715642),15904541.0,-4715642.0
1834,2.1635342,-6.353794,-4.765822,0,7,1206906500.0,7,POINT (15904541 -4715042),15904541.0,-4715042.0
1835,2.5517511,-4.903694,-2.1569347,0,3,14321665.0,4,POINT (15904541 -4714442),15904541.0,-4714442.0
1836,3.2371626,-5.6926403,-5.0220966,0,2,6789166600.0,8,POINT (15904541 -4713842),15904541.0,-4713842.0
1837,2.4190454,-5.0232625,-4.9693394,0,2,802865540.0,8,POINT (15904541 -4713242),15904541.0,-4713242.0
1838,2.5266294,-5.9790707,-4.906536,0,2,2237439500.0,8,POINT (15904541 -4712642),15904541.0,-4712642.0
1839,2.5448513,-6.1682234,-4.533975,0,1,1826031500.0,9,POINT (15904541 -4712042),15904541.0,-4712042.0
1840,3.051416,-6.3337116,-4.096467,0,2,3110610400.0,8,POINT (15904541 -4711442),15904541.0,-4711442.0
1841,2.2203035,-4.8698454,-4.738447,0,2,353035100.0,8,POINT (15904541 -4710842),15904541.0,-4710842.0
1842,2.3838816,-4.723798,-1.8995457,0,3,4478459.0,4,POINT (15904541 -4710242),15904541.0,-4710242.0
1843,2.5476222,-5.3124056,-2.0476427,0,3,16345646.0,4,POINT (15904541 -4709642),15904541.0,-4709642.0
1844,1.660758,-6.4861593,-3.3078089,0,5,57434380.0,2,POINT (15904541 -4709042),15904541.0,-4709042.0
1845,2.7864246,-7.4440165,-4.3411465,0,1,5919641600.0,9,POINT (15904541 -4708442),15904541.0,-4708442.0
1846,2.1718535,-5.1904063,-2.7871885,0,0,30619016.0,0,POINT (15904541 -4707842),15904541.0,-4707842.0
1847,2.9287987,-4.509023,-3.3264923,0,2,163603520.0,8,POINT (15904541 -4707242),15904541.0,-4707242.0
1848,1.6137781,-4.6818886,-2.941731,0,0,5424243.5,0,POINT (15904541 -4706642),15904541.0,-4706642.0
1849,2.3522677,-4.1678505,-3.2611704,0,0,33408886.0,0,POINT (15904541 -4706042),15904541.0,-4706042.0
1850,1.9929743,-6.2421665,-3.560586,0,3,170526820.0,4,POINT (15904541 -4705442),15904541.0,-4705442.0
1851,2.518867,-5.1838293,-1.9117975,0,3,9693690.0,4,POINT (15904541 -4704842),15904541.0,-4704842.0
1852,2.0507116,-4.8997536,-2.5190086,0,0,10388248.0,0,POINT (15904541 -4704242),15904541.0,-4704242.0
1853,2.8942251,-7.3883,-4.228669,0,1,6045089300.0,9,POINT (15904541 -4703642),15904541.0,-4703642.0
1854,2.2592983,-5.2984486,-2.9622002,0,3,56063932.0,4,POINT (15904541 -4703042),15904541.0,-4703042.0
1855,1.4809942,-5.5503435,-3.6036758,0,4,22808398.0,5,POINT (15904541 -4702442),15904541.0,-4702442.0
1856,2.442977,-5.0103483,-5.037038,0,2,890866370.0,8,POINT (15905141 -4761842),15905141.0,-4761842.0
1857,3.4024124,-5.953928,-3.0781584,0,3,942773900.0,4,POINT (15905141 -4761242),15905141.0,-4761242.0
1858,2.889358,-5.8900304,-3.911024,0,2,1306311600.0,8,POINT (15905141 -4760642),15905141.0,-4760642.0
1859,2.8449697,-6.6299233,-5.0370445,0,1,7741224400.0,9,POINT (15905141 -4760042),15905141.0,-4760042.0
1860,3.2268133,-4.6257095,-3.75416,0,2,552490500.0,8,POINT (15905141 -4759442),15905141.0,-4759442.0
1861,1.8036046,-4.1817713,-2.7163682,0,0,3609534.8,0,POINT (15905141 -4758842),15905141.0,-4758842.0
1862,2.1790795,-4.210888,-3.592712,0,0,38935504.0,0,POINT (15905141 -4758242),15905141.0,-4758242.0
1863,2.6235814,-4.8892646,-3.5945277,0,0,208400940.0,0,POINT (15905141 -4757642),15905141.0,-4757642.0
1864,3.09907,-4.1563387,-3.8904915,0,0,316034100.0,0,POINT (15905141 -4757042),15905141.0,-4757042.0
1865,1.6044817,-4.5843105,-3.7379084,0,0,15710404.0,0,POINT (15905141 -4756442),15905141.0,-4756442.0
1866,2.6984978,-7.184211,-4.629404,1,1,5822790000.0,9,POINT (15905141 -4755842),15905141.0,-4755842.0
1867,2.29185,-4.54974,-4.494134,1,2,225992400.0,8,POINT (15905141 -4755242),15905141.0,-4755242.0
1868,2.338306,-6.1704335,-4.6802464,1,1,1404199300.0,9,POINT (15905141 -4754642),15905141.0,-4754642.0
1869,2.525577,-6.7446547,-4.514655,1,1,2689828600.0,9,POINT (15905141 -4754042),15905141.0,-4754042.0
1870,2.501955,-5.8189554,-5.126457,1,2,2315843300.0,8,POINT (15905141 -4753442),15905141.0,-4753442.0
1871,3.1697216,-7.251281,-4.078532,1,1,7239333400.0,9,POINT (15905141 -4752842),15905141.0,-4752842.0
1872,3.2216172,-7.3371572,-4.251561,1,1,10250641000.0,9,POINT (15905141 -4752242),15905141.0,-4752242.0
1873,2.0358353,-6.314249,-3.7556515,1,1,262269660.0,9,POINT (15905141 -4751642),15905141.0,-4751642.0
1874,2.4592876,-4.182147,-3.7500877,0,0,85359200.0,0,POINT (15905141 -4751042),15905141.0,-4751042.0
1875,2.1723442,-3.8316154,-2.931841,0,0,8654755.0,0,POINT (15905141 -4750442),15905141.0,-4750442.0
1876,2.6678853,-4.3940096,-2.4099941,0,0,17997854.0,0,POINT (15905141 -4749842),15905141.0,-4749842.0
1877,2.3123026,-5.2552137,-3.6481848,0,4,171221920.0,5,POINT (15905141 -4749242),15905141.0,-4749242.0
1878,1.3716083,-4.3084145,-3.6559887,0,0,4707192.0,0,POINT (15905141 -4748642),15905141.0,-4748642.0
1879,2.5105743,-6.8001633,-4.039171,0,1,1559278000.0,9,POINT (15905141 -4748042),15905141.0,-4748042.0
1880,1.4012966,-4.36176,-3.2126288,0,0,2919186.8,0,POINT (15905141 -4747442),15905141.0,-4747442.0
1881,1.4364071,-4.243105,-3.2051806,0,0,2844914.5,0,POINT (15905141 -4746842),15905141.0,-4746842.0
1882,2.6742487,-3.7380953,-3.0041265,0,0,24425974.0,0,POINT (15905141 -4746242),15905141.0,-4746242.0
1883,3.6049285,-7.1180353,-4.510332,0,1,20764738000.0,9,POINT (15905141 -4745642),15905141.0,-4745642.0
1884,3.1032238,-5.5824604,-4.005492,0,2,1608693100.0,8,POINT (15905141 -4745042),15905141.0,-4745042.0
1885,2.6500778,-5.1498938,-3.1364536,0,3,143707310.0,4,POINT (15905141 -4744442),15905141.0,-4744442.0
1886,2.813469,-4.789615,-1.9811692,0,3,13561931.0,4,POINT (15905141 -4743842),15905141.0,-4743842.0
1887,1.6869688,-5.108424,-3.3127155,0,0,18962286.0,0,POINT (15905141 -4743242),15905141.0,-4743242.0
1888,2.5142431,-4.2357635,-2.9912882,0,0,32808486.0,0,POINT (15905141 -4742642),15905141.0,-4742642.0
1889,2.8088083,-4.5529957,-4.0406513,0,2,368428900.0,8,POINT (15905141 -4742042),15905141.0,-4742042.0
1890,2.4078698,-4.4533606,-2.3730893,0,0,10670252.0,0,POINT (15905141 -4741442),15905141.0,-4741442.0
1891,2.2202907,-5.186184,-2.1417594,0,3,9123091.0,4,POINT (15905141 -4740842),15905141.0,-4740842.0
1892,2.177927,-5.694317,-3.3174362,0,2,117879360.0,8,POINT (15905141 -4740242),15905141.0,-4740242.0
1893,2.266378,-4.8132153,-2.378283,0,0,11753186.0,0,POINT (15905141 -4739642),15905141.0,-4739642.0
1894,1.7115469,-5.7036357,-4.0963287,0,0,102253210.0,0,POINT (15905141 -4739042),15905141.0,-4739042.0
